,time,latitude,longitude,2m_temperature,diff
63022,1997-03-10 22:00:00,40.25,271.75,284.04663,-2.639862
63046,1997-03-11 22:00:00,40.25,271.75,280.93896,-3.0891113
63047,1997-03-11 23:00:00,40.25,271.75,280.44568,-2.7672424
63094,1997-03-13 22:00:00,40.25,271.75,277.03613,-2.4978638
63106,1997-03-14 10:00:00,40.25,271.75,275.07062,-2.539734
63112,1997-03-14 16:00:00,40.25,271.75,272.20056,-2.5935974
63116,1997-03-14 20:00:00,40.25,271.75,270.65918,-3.1590881
63117,1997-03-14 21:00:00,40.25,271.75,270.57285,-2.5676575
63118,1997-03-14 22:00:00,40.25,271.75,269.27292,-3.2792358
63119,1997-03-14 23:00:00,40.25,271.75,269.61987,-2.6655579
63286,1997-03-21 22:00:00,40.25,271.75,293.44928,-3.2304077
63287,1997-03-21 23:00:00,40.25,271.75,292.8688,-2.672058
63291,1997-03-22 03:00:00,40.25,271.75,284.86993,-4.2458496
63293,1997-03-22 05:00:00,40.25,271.75,282.43237,-2.658966
63310,1997-03-22 22:00:00,40.25,271.75,279.7837,-2.74115
63311,1997-03-22 23:00:00,40.25,271.75,279.56424,-2.7695923
63334,1997-03-23 22:00:00,40.25,271.75,278.9604,-4.4273376
63335,1997-03-23 23:00:00,40.25,271.75,277.25842,-4.1573486
63355,1997-03-24 19:00:00,40.25,271.75,281.38315,-2.573578
63369,1997-03-25 09:00:00,40.25,271.75,284.80502,-3.172821
63376,1997-03-25 16:00:00,40.25,271.75,281.27603,-2.5845947
63455,1997-03-28 23:00:00,40.25,271.75,288.9092,-4.0552673
63462,1997-03-29 06:00:00,40.25,271.75,281.8264,-3.032135
63521,1997-03-31 17:00:00,40.25,271.75,278.22107,-3.0284424
63665,1997-04-06 17:00:00,40.25,271.75,287.81357,-3.2456665
63666,1997-04-06 18:00:00,40.25,271.75,284.30005,-4.3273926
63670,1997-04-06 22:00:00,40.25,271.75,277.7658,-4.0972595
63706,1997-04-08 10:00:00,40.25,271.75,272.28012,-2.5287476
63718,1997-04-08 22:00:00,40.25,271.75,272.8146,-2.5968323
63723,1997-04-09 03:00:00,40.25,271.75,268.4235,-2.500183
63791,1997-04-11 23:00:00,40.25,271.75,282.00916,-2.708252
63814,1997-04-12 22:00:00,40.25,271.75,275.30136,-2.9778137
63815,1997-04-12 23:00:00,40.25,271.75,275.4087,-2.53302
63910,1997-04-16 22:00:00,40.25,271.75,281.8712,-3.1915894
63911,1997-04-16 23:00:00,40.25,271.75,281.1651,-2.6832886
64030,1997-04-21 22:00:00,40.25,271.75,287.03348,-2.8863525
64246,1997-04-30 22:00:00,40.25,271.75,289.6757,-4.616852
64249,1997-05-01 01:00:00,40.25,271.75,284.81085,-3.3613281
64251,1997-05-01 03:00:00,40.25,271.75,278.53467,-2.7944336
64319,1997-05-03 23:00:00,40.25,271.75,282.94333,-4.419098
64399,1997-05-07 07:00:00,40.25,271.75,281.12625,-3.356964
64400,1997-05-07 08:00:00,40.25,271.75,281.01016,-2.6400757
64411,1997-05-07 19:00:00,40.25,271.75,289.62628,-3.6064758
64412,1997-05-07 20:00:00,40.25,271.75,288.3969,-5.095703
64413,1997-05-07 21:00:00,40.25,271.75,289.75995,-3.7464294
64510,1997-05-11 22:00:00,40.25,271.75,292.58447,-2.910553
64511,1997-05-11 23:00:00,40.25,271.75,291.0157,-3.4032288
64539,1997-05-13 03:00:00,40.25,271.75,280.08456,-3.2804565
64582,1997-05-14 22:00:00,40.25,271.75,286.5974,-2.62323
64621,1997-05-16 13:00:00,40.25,271.75,278.22876,-2.4945984
64662,1997-05-18 06:00:00,40.25,271.75,287.528,-3.1158447
64674,1997-05-18 18:00:00,40.25,271.75,297.0789,-2.6021423
64702,1997-05-19 22:00:00,40.25,271.75,289.9804,-2.632141
64707,1997-05-20 03:00:00,40.25,271.75,284.51416,-3.2088623
64710,1997-05-20 06:00:00,40.25,271.75,282.32077,-2.7052917
64820,1997-05-24 20:00:00,40.25,271.75,297.18723,-2.8321533
64823,1997-05-24 23:00:00,40.25,271.75,294.53882,-3.7390137
64846,1997-05-25 22:00:00,40.25,271.75,289.80383,-3.7854614
64847,1997-05-25 23:00:00,40.25,271.75,289.63205,-3.0195312
64848,1997-05-26 00:00:00,40.25,271.75,289.42743,-2.5197449
65035,1997-06-02 19:00:00,40.25,271.75,290.03906,-3.0342712
65036,1997-06-02 20:00:00,40.25,271.75,290.1012,-3.1990051
65037,1997-06-02 21:00:00,40.25,271.75,290.13846,-3.2270508
65102,1997-06-05 14:00:00,40.25,271.75,287.7944,-3.4728088
65135,1997-06-06 23:00:00,40.25,271.75,291.01385,-2.7144775
65414,1997-06-18 14:00:00,40.25,271.75,291.4132,-3.263916
65438,1997-06-19 14:00:00,40.25,271.75,293.46292,-3.3558044
65590,1997-06-25 22:00:00,40.25,271.75,299.76028,-3.4211426
65591,1997-06-25 23:00:00,40.25,271.75,298.10645,-3.4553833
65687,1997-06-29 23:00:00,40.25,271.75,298.25476,-2.6290588
65709,1997-06-30 21:00:00,40.25,271.75,298.15466,-2.8128357
65792,1997-07-04 08:00:00,40.25,271.75,288.70416,-2.8454895
65793,1997-07-04 09:00:00,40.25,271.75,287.72522,-3.168213
66024,1997-07-14 00:00:00,40.25,271.75,301.42316,-3.70932
66142,1997-07-18 22:00:00,40.25,271.75,302.95517,-2.5507507
66147,1997-07-19 03:00:00,40.25,271.75,296.85123,-3.0109558
66166,1997-07-19 22:00:00,40.25,271.75,300.18732,-2.6715088
66167,1997-07-19 23:00:00,40.25,271.75,300.09552,-2.7281494
66168,1997-07-20 00:00:00,40.25,271.75,300.03372,-2.5637817
66169,1997-07-20 01:00:00,40.25,271.75,299.31683,-2.7217102
66239,1997-07-22 23:00:00,40.25,271.75,297.07642,-2.4831543
66528,1997-08-04 00:00:00,40.25,271.75,300.99838,-2.6945496
66529,1997-08-04 01:00:00,40.25,271.75,299.72446,-2.5041199
66579,1997-08-06 03:00:00,40.25,271.75,288.40558,-2.7304077
66718,1997-08-11 22:00:00,40.25,271.75,295.63394,-3.51828
66742,1997-08-12 22:00:00,40.25,271.75,296.11652,-3.5386963
66930,1997-08-20 18:00:00,40.25,271.75,293.0105,-2.5289917
66989,1997-08-23 05:00:00,40.25,271.75,286.33292,-3.0291443
67244,1997-09-02 20:00:00,40.25,271.75,297.4253,-3.535797
67246,1997-09-02 22:00:00,40.25,271.75,297.1032,-2.748413
67247,1997-09-02 23:00:00,40.25,271.75,296.25464,-3.2214355
67251,1997-09-03 03:00:00,40.25,271.75,290.63562,-2.6068115
67258,1997-09-03 10:00:00,40.25,271.75,286.11926,-2.833496
67275,1997-09-04 03:00:00,40.25,271.75,284.40765,-3.1079712
67303,1997-09-05 07:00:00,40.25,271.75,284.4871,-2.828125
67304,1997-09-05 08:00:00,40.25,271.75,283.05984,-3.2558289
67366,1997-09-07 22:00:00,40.25,271.75,295.77728,-4.7156677
67367,1997-09-07 23:00:00,40.25,271.75,294.96576,-3.0736694
67388,1997-09-08 20:00:00,40.25,271.75,296.08865,-3.5378113
67389,1997-09-08 21:00:00,40.25,271.75,295.49237,-3.7209167
67390,1997-09-08 22:00:00,40.25,271.75,294.39636,-3.134674
67443,1997-09-11 03:00:00,40.25,271.75,286.66782,-2.6782532
67606,1997-09-17 22:00:00,40.25,271.75,296.86572,-2.8619385
67607,1997-09-17 23:00:00,40.25,271.75,296.40527,-2.8172302
67611,1997-09-18 03:00:00,40.25,271.75,290.16904,-2.9081726
67612,1997-09-18 04:00:00,40.25,271.75,288.89084,-2.5949402
67659,1997-09-20 03:00:00,40.25,271.75,295.5144,-2.9272766
67678,1997-09-20 22:00:00,40.25,271.75,290.8893,-2.5491333
67683,1997-09-21 03:00:00,40.25,271.75,285.26617,-4.1810303
67684,1997-09-21 04:00:00,40.25,271.75,284.70816,-3.7694397
67685,1997-09-21 05:00:00,40.25,271.75,284.533,-2.8690796
67704,1997-09-22 00:00:00,40.25,271.75,287.61533,-2.7640686
67774,1997-09-24 22:00:00,40.25,271.75,291.2674,-2.6574707
67781,1997-09-25 05:00:00,40.25,271.75,283.6142,-3.9350586
67822,1997-09-26 22:00:00,40.25,271.75,293.1047,-3.1920776
67823,1997-09-26 23:00:00,40.25,271.75,292.92957,-2.8136902
67846,1997-09-27 22:00:00,40.25,271.75,294.27676,-2.747406
67870,1997-09-28 22:00:00,40.25,271.75,290.9783,-3.0724792
67885,1997-09-29 13:00:00,40.25,271.75,284.6489,-2.6837158
67886,1997-09-29 14:00:00,40.25,271.75,284.9819,-4.4781494
67923,1997-10-01 03:00:00,40.25,271.75,285.6888,-2.940979
67930,1997-10-01 10:00:00,40.25,271.75,280.16156,-3.2485962
67931,1997-10-01 11:00:00,40.25,271.75,279.8993,-3.2670898
67942,1997-10-01 22:00:00,40.25,271.75,288.09418,-2.5679932
67948,1997-10-02 04:00:00,40.25,271.75,281.74423,-2.602234
68014,1997-10-04 22:00:00,40.25,271.75,296.2377,-4.1227417
68015,1997-10-04 23:00:00,40.25,271.75,296.21228,-3.4155273
68038,1997-10-05 22:00:00,40.25,271.75,298.50296,-2.7793884
68050,1997-10-06 10:00:00,40.25,271.75,288.71054,-2.822052
68062,1997-10-06 22:00:00,40.25,271.75,297.63904,-3.4577332
68063,1997-10-06 23:00:00,40.25,271.75,297.77844,-2.6516418
68086,1997-10-07 22:00:00,40.25,271.75,297.37555,-3.1864014
68087,1997-10-07 23:00:00,40.25,271.75,297.4378,-2.5386963
68134,1997-10-09 22:00:00,40.25,271.75,294.11826,-3.6820374
68135,1997-10-09 23:00:00,40.25,271.75,293.32712,-3.5272522
68136,1997-10-10 00:00:00,40.25,271.75,292.208,-2.6643066
68139,1997-10-10 03:00:00,40.25,271.75,286.04364,-2.9552612
68141,1997-10-10 05:00:00,40.25,271.75,284.0215,-3.1096191
68142,1997-10-10 06:00:00,40.25,271.75,282.89514,-3.2866821
68158,1997-10-10 22:00:00,40.25,271.75,291.78778,-3.4226074
68159,1997-10-10 23:00:00,40.25,271.75,290.6835,-3.8384094
68218,1997-10-13 10:00:00,40.25,271.75,292.8821,-2.9762573
68220,1997-10-13 12:00:00,40.25,271.75,292.46762,-2.6006165
68221,1997-10-13 13:00:00,40.25,271.75,290.30383,-3.1743774
68225,1997-10-13 17:00:00,40.25,271.75,284.82913,-2.821228
68226,1997-10-13 18:00:00,40.25,271.75,283.3899,-2.9349365
68235,1997-10-14 03:00:00,40.25,271.75,281.138,-2.9839172
68236,1997-10-14 04:00:00,40.25,271.75,281.0045,-2.6886292
68237,1997-10-14 05:00:00,40.25,271.75,280.3971,-2.802246
68238,1997-10-14 06:00:00,40.25,271.75,279.4722,-3.1748657
68239,1997-10-14 07:00:00,40.25,271.75,278.79803,-3.243164
68240,1997-10-14 08:00:00,40.25,271.75,278.474,-2.5617676
68242,1997-10-14 10:00:00,40.25,271.75,277.38138,-3.2483215
68243,1997-10-14 11:00:00,40.25,271.75,276.59,-3.5345764
68244,1997-10-14 12:00:00,40.25,271.75,275.77582,-3.4180298
68245,1997-10-14 13:00:00,40.25,271.75,276.36365,-2.7571106
68246,1997-10-14 14:00:00,40.25,271.75,279.2784,-2.5597534
68254,1997-10-14 22:00:00,40.25,271.75,281.4946,-3.2169495
68255,1997-10-14 23:00:00,40.25,271.75,281.56464,-2.6384888
68259,1997-10-15 03:00:00,40.25,271.75,274.87158,-4.1349792
68260,1997-10-15 04:00:00,40.25,271.75,275.5134,-2.734192
68261,1997-10-15 05:00:00,40.25,271.75,275.47223,-2.832367
68262,1997-10-15 06:00:00,40.25,271.75,275.13983,-2.9904785
68302,1997-10-16 22:00:00,40.25,271.75,283.89368,-2.62146
68310,1997-10-17 06:00:00,40.25,271.75,277.77173,-2.9311523
68311,1997-10-17 07:00:00,40.25,271.75,278.12274,-3.350006
68312,1997-10-17 08:00:00,40.25,271.75,277.21246,-3.2254944
68331,1997-10-18 03:00:00,40.25,271.75,278.56238,-3.9933167
68332,1997-10-18 04:00:00,40.25,271.75,278.72864,-2.8033752
68333,1997-10-18 05:00:00,40.25,271.75,277.83258,-3.3006897
68334,1997-10-18 06:00:00,40.25,271.75,276.85675,-3.6629639
68338,1997-10-18 10:00:00,40.25,271.75,274.172,-2.8812256
68341,1997-10-18 13:00:00,40.25,271.75,275.37723,-2.7045593
68350,1997-10-18 22:00:00,40.25,271.75,283.13565,-3.5098572
68351,1997-10-18 23:00:00,40.25,271.75,282.51724,-3.68396
68355,1997-10-19 03:00:00,40.25,271.75,278.19785,-2.4945374
68362,1997-10-19 10:00:00,40.25,271.75,273.4053,-3.0401306
68363,1997-10-19 11:00:00,40.25,271.75,273.3521,-2.885559
68365,1997-10-19 13:00:00,40.25,271.75,275.01337,-2.5363464
68374,1997-10-19 22:00:00,40.25,271.75,288.19366,-2.5811462
68379,1997-10-20 03:00:00,40.25,271.75,285.28418,-2.514923
68386,1997-10-20 10:00:00,40.25,271.75,278.68668,-4.2666626
68387,1997-10-20 11:00:00,40.25,271.75,278.0433,-4.015625
68388,1997-10-20 12:00:00,40.25,271.75,278.64157,-2.6241455
68389,1997-10-20 13:00:00,40.25,271.75,278.61984,-2.512024
68398,1997-10-20 22:00:00,40.25,271.75,282.50513,-3.4186707
68399,1997-10-20 23:00:00,40.25,271.75,281.72977,-3.5118103
68422,1997-10-21 22:00:00,40.25,271.75,279.31274,-3.5399475
68423,1997-10-21 23:00:00,40.25,271.75,279.22623,-2.5724182
68427,1997-10-22 03:00:00,40.25,271.75,274.77145,-2.8391418
68447,1997-10-22 23:00:00,40.25,271.75,277.52274,-2.6594849
68547,1997-10-27 03:00:00,40.25,271.75,275.24518,-2.4892273
68566,1997-10-27 22:00:00,40.25,271.75,275.7101,-3.379242
68567,1997-10-27 23:00:00,40.25,271.75,274.8519,-3.5671692
68568,1997-10-28 00:00:00,40.25,271.75,273.91583,-2.5193787
68573,1997-10-28 05:00:00,40.25,271.75,270.45438,-2.6484985
68602,1997-10-29 10:00:00,40.25,271.75,275.72366,-2.5054016
68614,1997-10-29 22:00:00,40.25,271.75,284.29398,-3.5898438
68615,1997-10-29 23:00:00,40.25,271.75,284.2088,-2.5637512
68686,1997-11-01 22:00:00,40.25,271.75,280.78818,-3.6291199
68709,1997-11-02 21:00:00,40.25,271.75,277.78595,-2.862854
68710,1997-11-02 22:00:00,40.25,271.75,276.79376,-3.0290833
69189,1997-11-22 21:00:00,40.25,271.75,278.51038,-3.0309448
69190,1997-11-22 22:00:00,40.25,271.75,277.28125,-3.9126892
69191,1997-11-22 23:00:00,40.25,271.75,276.98218,-2.9769592
69198,1997-11-23 06:00:00,40.25,271.75,270.65546,-3.004364
69286,1997-11-26 22:00:00,40.25,271.75,280.10822,-3.1820068
69291,1997-11-27 03:00:00,40.25,271.75,274.60883,-2.6070557
69292,1997-11-27 04:00:00,40.25,271.75,273.44534,-2.5504456
69382,1997-11-30 22:00:00,40.25,271.75,277.42828,-3.595459
69383,1997-11-30 23:00:00,40.25,271.75,276.2762,-2.9884033
69691,1997-12-13 19:00:00,40.25,271.75,271.53802,-2.5568848
69692,1997-12-13 20:00:00,40.25,271.75,271.96164,-2.541565
69694,1997-12-13 22:00:00,40.25,271.75,270.71545,-3.5679016
69766,1997-12-16 22:00:00,40.25,271.75,277.64487,-3.3717346
69790,1997-12-17 22:00:00,40.25,271.75,277.4934,-2.8246765
69791,1997-12-17 23:00:00,40.25,271.75,277.0843,-2.5935059
69838,1997-12-19 22:00:00,40.25,271.75,280.4517,-4.1549377
70006,1997-12-26 22:00:00,40.25,271.75,274.58807,-2.7366943
70007,1997-12-26 23:00:00,40.25,271.75,273.62253,-2.5283508
70031,1997-12-27 23:00:00,40.25,271.75,268.5396,-2.7278748
70126,1997-12-31 22:00:00,40.25,271.75,263.98993,-3.2049866
70419,1998-01-13 03:00:00,40.25,271.75,266.86133,-2.827423
70438,1998-01-13 22:00:00,40.25,271.75,262.47964,-2.6141968
70531,1998-01-17 19:00:00,40.25,271.75,269.43213,-2.6044617
70555,1998-01-18 19:00:00,40.25,271.75,267.77017,-2.6403503
70556,1998-01-18 20:00:00,40.25,271.75,267.7656,-2.680542
70582,1998-01-19 22:00:00,40.25,271.75,269.07098,-2.5263062
70713,1998-01-25 09:00:00,40.25,271.75,264.6743,-2.9615173
70775,1998-01-27 23:00:00,40.25,271.75,277.03925,-4.156891
70847,1998-01-30 23:00:00,40.25,271.75,273.3094,-3.4210815
70870,1998-01-31 22:00:00,40.25,271.75,277.58762,-3.1705322
70871,1998-01-31 23:00:00,40.25,271.75,277.29666,-2.5263977
70918,1998-02-02 22:00:00,40.25,271.75,275.46594,-3.0469055
70919,1998-02-02 23:00:00,40.25,271.75,274.79828,-3.4014587
71038,1998-02-07 22:00:00,40.25,271.75,277.99466,-2.950592
71039,1998-02-07 23:00:00,40.25,271.75,277.12744,-3.3234558
71062,1998-02-08 22:00:00,40.25,271.75,277.64563,-2.8875122
71063,1998-02-08 23:00:00,40.25,271.75,277.79333,-2.5136719
71086,1998-02-09 22:00:00,40.25,271.75,280.05417,-2.5021362
71158,1998-02-12 22:00:00,40.25,271.75,275.78726,-2.9622192
71159,1998-02-12 23:00:00,40.25,271.75,275.42987,-2.8691406
71182,1998-02-13 22:00:00,40.25,271.75,277.42603,-2.556305
71424,1998-02-24 00:00:00,40.25,271.75,279.4356,-2.6808472
71494,1998-02-26 22:00:00,40.25,271.75,288.74985,-2.7965698
71528,1998-02-28 08:00:00,40.25,271.75,274.11334,-2.8388062
71542,1998-02-28 22:00:00,40.25,271.75,279.06607,-2.5392761
71543,1998-02-28 23:00:00,40.25,271.75,278.66165,-2.817749
72196,1998-03-28 04:00:00,40.25,271.75,288.96844,-3.3423462
72278,1998-03-31 14:00:00,40.25,271.75,290.2137,-2.5037231
72283,1998-03-31 19:00:00,40.25,271.75,288.92847,-2.8018188
72284,1998-03-31 20:00:00,40.25,271.75,286.63785,-3.0021667
72310,1998-04-01 22:00:00,40.25,271.75,279.5604,-2.8569336
72355,1998-04-03 19:00:00,40.25,271.75,281.56955,-3.4710083
72356,1998-04-03 20:00:00,40.25,271.75,280.64938,-4.4284363
72357,1998-04-03 21:00:00,40.25,271.75,280.91254,-3.801117
72358,1998-04-03 22:00:00,40.25,271.75,280.1781,-3.9918518
72359,1998-04-03 23:00:00,40.25,271.75,279.20288,-3.3986206
72360,1998-04-04 00:00:00,40.25,271.75,278.13968,-2.7395935
72541,1998-04-11 13:00:00,40.25,271.75,275.51562,-3.2717285
72596,1998-04-13 20:00:00,40.25,271.75,287.5626,-2.5512085
72597,1998-04-13 21:00:00,40.25,271.75,287.37097,-2.7076416
72644,1998-04-15 20:00:00,40.25,271.75,289.35092,-3.670166
72670,1998-04-16 22:00:00,40.25,271.75,281.61166,-3.8207092
72671,1998-04-16 23:00:00,40.25,271.75,280.16965,-2.8527527
72747,1998-04-20 03:00:00,40.25,271.75,281.68512,-3.147705
72767,1998-04-20 23:00:00,40.25,271.75,284.73526,-3.1698303
72812,1998-04-22 20:00:00,40.25,271.75,285.42523,-3.4239807
72813,1998-04-22 21:00:00,40.25,271.75,286.10687,-3.1444702
72910,1998-04-26 22:00:00,40.25,271.75,292.4289,-3.4964294
72911,1998-04-26 23:00:00,40.25,271.75,290.98914,-3.8822632
72912,1998-04-27 00:00:00,40.25,271.75,289.5439,-3.4563293
72979,1998-04-29 19:00:00,40.25,271.75,291.20303,-3.2877502
72980,1998-04-29 20:00:00,40.25,271.75,292.1135,-3.0437927
72982,1998-04-29 22:00:00,40.25,271.75,289.21545,-3.2207336
72983,1998-04-29 23:00:00,40.25,271.75,289.6707,-2.7721863
72984,1998-04-30 00:00:00,40.25,271.75,289.35797,-2.6221313
73079,1998-05-03 23:00:00,40.25,271.75,285.7932,-2.573944
73145,1998-05-06 17:00:00,40.25,271.75,292.1355,-2.7578125
73251,1998-05-11 03:00:00,40.25,271.75,285.30963,-2.5740356
73371,1998-05-16 03:00:00,40.25,271.75,294.07977,-2.9234009
73395,1998-05-17 03:00:00,40.25,271.75,289.55365,-3.0762634
73399,1998-05-17 07:00:00,40.25,271.75,287.69205,-2.5101013
73454,1998-05-19 14:00:00,40.25,271.75,294.45282,-3.193634
73462,1998-05-19 22:00:00,40.25,271.75,297.07086,-5.406372
73463,1998-05-19 23:00:00,40.25,271.75,293.76562,-4.4714966
73482,1998-05-20 18:00:00,40.25,271.75,297.99072,-3.0136108
73491,1998-05-21 03:00:00,40.25,271.75,291.76282,-2.6711426
73492,1998-05-21 04:00:00,40.25,271.75,291.1514,-2.4849243
73517,1998-05-22 05:00:00,40.25,271.75,289.54227,-3.4360046
73529,1998-05-22 17:00:00,40.25,271.75,290.84982,-2.5420532
73530,1998-05-22 18:00:00,40.25,271.75,291.32172,-3.2009888
73534,1998-05-22 22:00:00,40.25,271.75,289.4018,-2.6690063
73535,1998-05-22 23:00:00,40.25,271.75,289.18207,-2.6496277
73582,1998-05-24 22:00:00,40.25,271.75,295.22205,-2.4969788
73587,1998-05-25 03:00:00,40.25,271.75,289.0427,-2.5989075
73755,1998-06-01 03:00:00,40.25,271.75,292.24286,-2.7233276
73875,1998-06-06 03:00:00,40.25,271.75,281.0102,-3.3173828
73876,1998-06-06 04:00:00,40.25,271.75,280.96658,-2.551361
73899,1998-06-07 03:00:00,40.25,271.75,283.89896,-2.5699158
74037,1998-06-12 21:00:00,40.25,271.75,299.32108,-2.8966675
74043,1998-06-13 03:00:00,40.25,271.75,291.256,-3.1204834
74189,1998-06-19 05:00:00,40.25,271.75,292.50717,-3.3706665
74191,1998-06-19 07:00:00,40.25,271.75,293.3061,-3.0829773
74192,1998-06-19 08:00:00,40.25,271.75,292.9958,-3.0411682
74193,1998-06-19 09:00:00,40.25,271.75,292.48145,-3.45224
74194,1998-06-19 10:00:00,40.25,271.75,292.022,-3.0364685
74274,1998-06-22 18:00:00,40.25,271.75,297.6883,-3.0408936
74447,1998-06-29 23:00:00,40.25,271.75,296.0639,-5.6991577
74448,1998-06-30 00:00:00,40.25,271.75,294.45248,-3.7070312
74451,1998-06-30 03:00:00,40.25,271.75,292.9635,-3.7875366
74452,1998-06-30 04:00:00,40.25,271.75,292.54688,-4.213318
74453,1998-06-30 05:00:00,40.25,271.75,292.49643,-3.6729126
74454,1998-06-30 06:00:00,40.25,271.75,292.12653,-3.6824646
74455,1998-06-30 07:00:00,40.25,271.75,292.48523,-3.217682
74456,1998-06-30 08:00:00,40.25,271.75,293.10736,-2.5955505
74571,1998-07-05 03:00:00,40.25,271.75,291.93784,-2.6068726
74883,1998-07-18 03:00:00,40.25,271.75,293.13092,-2.5401
74926,1998-07-19 22:00:00,40.25,271.75,303.28113,-2.5571594
74931,1998-07-20 03:00:00,40.25,271.75,298.47543,-2.796936
74993,1998-07-22 17:00:00,40.25,271.75,299.52203,-2.871399
74998,1998-07-22 22:00:00,40.25,271.75,298.626,-4.3494873
75053,1998-07-25 05:00:00,40.25,271.75,290.4532,-2.513855
75187,1998-07-30 19:00:00,40.25,271.75,290.43405,-3.6369934
75188,1998-07-30 20:00:00,40.25,271.75,289.81772,-4.3623962
75470,1998-08-11 14:00:00,40.25,271.75,293.17615,-3.1530762
75480,1998-08-12 00:00:00,40.25,271.75,295.4389,-3.3480835
75614,1998-08-17 14:00:00,40.25,271.75,293.58252,-4.0455017
75623,1998-08-17 23:00:00,40.25,271.75,299.19226,-2.870819
75790,1998-08-24 22:00:00,40.25,271.75,302.04626,-3.3188171
75791,1998-08-24 23:00:00,40.25,271.75,301.46826,-3.666748
75792,1998-08-25 00:00:00,40.25,271.75,300.8479,-3.5423584
75793,1998-08-25 01:00:00,40.25,271.75,300.153,-2.805725
75795,1998-08-25 03:00:00,40.25,271.75,298.59283,-2.723938
75912,1998-08-30 00:00:00,40.25,271.75,296.8422,-3.743744
75949,1998-08-31 13:00:00,40.25,271.75,289.4205,-2.6072388
75950,1998-08-31 14:00:00,40.25,271.75,289.9943,-4.171875
75958,1998-08-31 22:00:00,40.25,271.75,295.9856,-3.2865906
75959,1998-08-31 23:00:00,40.25,271.75,295.8674,-3.1384277
75960,1998-09-01 00:00:00,40.25,271.75,295.22308,-3.1049194
75998,1998-09-02 14:00:00,40.25,271.75,290.2807,-2.7213135
76006,1998-09-02 22:00:00,40.25,271.75,295.4415,-2.5491028
76054,1998-09-04 22:00:00,40.25,271.75,298.84143,-2.5133667
76102,1998-09-06 22:00:00,40.25,271.75,302.7321,-2.813385
76114,1998-09-07 10:00:00,40.25,271.75,295.5171,-2.9675903
76123,1998-09-07 19:00:00,40.25,271.75,297.57208,-4.5233765
76124,1998-09-07 20:00:00,40.25,271.75,296.47134,-4.2201233
76126,1998-09-07 22:00:00,40.25,271.75,294.93854,-3.4397278
76131,1998-09-08 03:00:00,40.25,271.75,288.89874,-4.288269
76132,1998-09-08 04:00:00,40.25,271.75,289.5954,-2.8989868
76133,1998-09-08 05:00:00,40.25,271.75,288.06693,-4.127136
76134,1998-09-08 06:00:00,40.25,271.75,288.1773,-2.6558838
76138,1998-09-08 10:00:00,40.25,271.75,285.39252,-2.9855042
76139,1998-09-08 11:00:00,40.25,271.75,285.501,-2.8075562
76141,1998-09-08 13:00:00,40.25,271.75,286.3176,-2.629181
76155,1998-09-09 03:00:00,40.25,271.75,285.5424,-3.6891174
76156,1998-09-09 04:00:00,40.25,271.75,285.4837,-2.973114
76157,1998-09-09 05:00:00,40.25,271.75,284.5257,-3.2633667
76158,1998-09-09 06:00:00,40.25,271.75,284.28903,-2.693451
76165,1998-09-09 13:00:00,40.25,271.75,283.60745,-3.609497
76179,1998-09-10 03:00:00,40.25,271.75,286.19012,-2.6652527
76189,1998-09-10 13:00:00,40.25,271.75,284.51163,-2.7373352
76213,1998-09-11 13:00:00,40.25,271.75,286.3061,-2.959015
76217,1998-09-11 17:00:00,40.25,271.75,295.81995,-2.887207
76222,1998-09-11 22:00:00,40.25,271.75,298.13956,-2.809906
76234,1998-09-12 10:00:00,40.25,271.75,285.99127,-2.6644287
76237,1998-09-12 13:00:00,40.25,271.75,287.41092,-3.085022
